date,equity,ret
2022-01-21,13825.756113396765,0.0007194549663733819
2022-01-24,14215.03508440622,0.028156071018224815
2022-01-25,13327.338634167209,-0.062447714336829684
2022-01-26,13478.631414183705,0.011352062416169671
2022-01-27,14165.747993472447,0.050978215678906584
2022-01-28,13515.17747965962,-0.04592560266585352
2022-01-31,16218.103730583696,0.19999191686472398
2022-02-01,15336.706754072537,-0.054346487798634734
2022-02-02,16430.137475624386,0.07129501392217058
2022-02-03,15930.48878513142,-0.030410499682929706
2022-02-04,15297.83302433544,-0.03971351848202318
2022-02-07,14498.824914183542,-0.052230149778785886
2022-02-08,15145.724971711115,0.044617412883904764
2022-02-09,15259.128488091606,0.007487493440710453
2022-02-10,15043.097876160904,-0.014157467256357083
2022-02-11,14709.450896808296,-0.022179406269857885
2022-02-14,13982.591470184987,-0.04941445005136284
2022-02-15,14822.453549438873,0.06006483712584458
2022-02-16,14875.99053895092,0.0036118844517528397
2022-02-17,15545.02228176059,0.044973929034029275
2022-02-18,15587.322200536708,0.0027211230713866004
2022-02-22,15139.731077812494,-0.02871507478743227
2022-02-23,15350.289372439274,0.013907664115339387
2022-02-24,21479.652002566032,0.39929948429061807
2022-02-25,20877.309819197966,-0.028042455403658753
2022-02-28,20778.050409169537,-0.0047544157215673915
2022-03-01,21917.748047144243,0.054851038260632326
2022-03-02,21597.518108425284,-0.014610531065060002
2022-03-03,23042.548915407395,0.06690726220150256
2022-03-04,22834.83913295034,-0.009014184290964903
2022-03-07,21991.382398892463,-0.036937275062331465
2022-03-08,21139.1600354232,-0.03875255988964948
2022-03-09,21081.701976971563,-0.0027180861659286608
2022-03-10,21207.345062190936,0.0059598169709741255
2022-03-11,23476.11163154344,0.10698022608201567
2022-03-14,24541.107326474692,0.04536508054001077
2022-03-15,25158.78668941975,0.025169172471639543
2022-03-16,27237.765107352316,0.0826342877181297
2022-03-17,28165.949269693527,0.03407710429556003
2022-03-18,29734.805761985837,0.05570046573862131
2022-03-21,29383.796628447333,-0.011804655337188939
2022-03-22,28057.498103886537,-0.04513707133668244
2022-03-23,27052.488197150964,-0.035819655160071406
2022-03-24,26361.02917891098,-0.025559904626917228
2022-03-25,28165.304156823644,0.0684447851283476
2022-03-28,26598.390945318773,-0.05563274597640915
2022-03-29,25952.11518107731,-0.02429755114022052
2022-03-30,24805.013979972435,-0.04420068241455991
2022-03-31,25214.857577999286,0.01652261104782116
2022-04-01,24374.252284624592,-0.03333769745771432
2022-04-04,25901.9570402744,0.0626769895466083
2022-04-05,26290.423100461365,0.014997556346145852
2022-04-06,25751.473779279146,-0.020499834450087757
2022-04-07,25302.737079383467,-0.017425670613724378
2022-04-08,24150.20107481987,-0.04554985498002412
2022-04-11,23695.663294555467,-0.0188212834690774
2022-04-12,23572.52028630088,-0.005196858459871873
2022-04-13,23561.76080678424,-0.00045644162719814545
2022-04-14,23329.268434793456,-0.009867359824985747
2022-04-18,23195.12568851782,-0.005749976543438297
2022-04-19,23265.42810459203,0.0030309133487045736
2022-04-20,23617.8797220978,0.015149156762613268
2022-04-21,24694.656708835075,0.045591602608162925
2022-04-22,23946.215425784358,-0.030307822938188237
2022-04-25,22587.23588996425,-0.05675132841061855
2022-04-26,23105.902738442517,0.022962829582380037
2022-04-27,21875.51507570709,-0.05324992823969457
2022-04-28,21411.903686838265,-0.02119316447015552
2022-04-29,19802.15295406588,-0.07518017810634402
2022-05-02,20048.97786826887,0.012464549424274062
2022-05-03,19220.989363064928,-0.04129829014946355
2022-05-04,18474.02782623952,-0.03886176318586242
2022-05-05,19956.080606399122,0.08022358708665446
2022-05-06,18694.817108624764,-0.06320196448644931
2022-05-09,19668.70218800046,0.052093854340324104
2022-05-10,20304.606790825786,0.032330786075620094
2022-05-11,17687.638997621085,-0.1288854209374359
2022-05-12,16734.64864162859,-0.05387889000452053
2022-05-13,16499.15385165508,-0.014072287683871731
2022-05-16,16636.944122889283,0.008351353801115223
2022-05-17,17337.391338374262,0.04210191549067581
2022-05-18,17690.103509191587,0.020344016232513553
2022-05-19,17572.594489302086,-0.006642641736293197
2022-05-20,18121.54564758076,0.0312390500226285
2022-05-23,17307.378996085172,-0.0449281020134327
2022-05-24,19263.026915637794,0.11299503639430199
2022-05-25,20720.4131542995,0.07565717709082331
2022-05-26,23408.645764835415,0.12973836913952205
2022-05-27,23718.560186189447,0.013239314416880364
2022-05-31,25795.292172224283,0.08755725346448522
2022-06-01,24791.17525344562,-0.03892636346487549
2022-06-02,27300.322539977376,0.10121130849506706
2022-06-03,26491.285346159515,-0.02963471192082591
2022-06-06,26404.554877352144,-0.0032739245255211783
2022-06-07,27385.52404923898,0.03715151330682868
2022-06-08,27138.27911359096,-0.0090283076271782
2022-06-09,27573.51284894452,0.016037632066935065
2022-06-10,27791.409392902984,0.007902386074351989
2022-06-13,26665.986657683585,-0.040495345857011346
2022-06-14,27026.965917685306,0.013537067449844677
2022-06-15,27211.7578634333,0.006837317452162668
2022-06-16,27551.15752877727,0.012472537314469
2022-06-17,27053.6887527841,-0.01805618422650887
2022-06-21,27211.43622298306,0.005830904304416721
2022-06-22,25865.60205590983,-0.04945840256445286
2022-06-23,27722.638220822177,0.07179559017796171
2022-06-24,28894.070863323333,0.04225545322094588
2022-06-27,28696.467228910595,-0.006838899071974161
2022-06-28,28188.88358109851,-0.017688018659687617
2022-06-29,28763.43335887459,0.020382140219321495
2022-06-30,28260.89153625989,-0.017471552034300116
2022-07-01,27870.01828886439,-0.013830888770582243
2022-07-05,27588.05233008474,-0.010117178821239196
2022-07-06,26613.521246722306,-0.03532438867747511
2022-07-07,27002.411628259175,0.014612511359606893
2022-07-08,27977.634217411294,0.03611612927682009
2022-07-11,28237.788211579285,0.009298641627321379
2022-07-12,28356.089085437845,0.004189452551034086
2022-07-13,26517.954758901964,-0.06482326674166945
2022-07-14,26137.170541451404,-0.014359486653952208
2022-07-15,24079.564329377154,-0.07872337247871014
2022-07-18,23110.2234438614,-0.040255748495131756
2022-07-19,21947.71634465571,-0.0503027200074294
2022-07-20,23359.125031438587,0.0643077696384826
2022-07-21,24070.68785866348,0.030461878442245415
2022-07-22,26398.484291959187,0.09670668520001967
2022-07-25,24760.48077192806,-0.0620491503192117
2022-07-26,24897.926677847023,0.00555101927078849
2022-07-27,24143.053367082248,-0.030318721736634552
2022-07-28,23595.25577826208,-0.022689656543900934
2022-07-29,23243.8246559038,-0.014894143367669843
2022-08-01,23032.503952393625,-0.009091477269275594
2022-08-02,25275.43820065404,0.09738125967095813
2022-08-03,25597.64963693044,0.012748005938352519
2022-08-04,24328.453704165277,-0.04958251834707746
2022-08-05,25629.44691329358,0.05347619807442015
2022-08-08,24572.402063936246,-0.04124337341080362
2022-08-09,24080.155924928506,-0.020032479434730795
2022-08-10,23237.268346847228,-0.03500341030635502
2022-08-11,23385.906337338467,0.006396534578532196
2022-08-12,21044.126798486508,-0.10013636012528705
2022-08-15,20448.82666644748,-0.02828818404961536
2022-08-16,20415.524496970113,-0.0016285613849917138
2022-08-17,19891.238441939047,-0.025680753639656613
2022-08-18,20596.42641395956,0.03545219037411389
2022-08-19,20918.170114333676,0.015621336143829656
2022-08-22,20459.677458173912,-0.02191839217549877
2022-08-23,20064.09323680546,-0.019334821977382156
2022-08-24,19646.979572624088,-0.02078906129763293
2022-08-25,19643.03003558498,-0.00020102515119485305
2022-08-26,20960.84185335669,0.06708801113597984
2022-08-29,20526.98821824807,-0.020698292470497492
2022-08-30,20328.56287682972,-0.009666558937367677
2022-08-31,19977.452387931145,-0.017271781139962826
2022-09-01,19408.517283458892,-0.028478861739946425
2022-09-02,19331.451283170976,-0.003970730950869486
2022-09-06,18748.615074600497,-0.030149635432589996
2022-09-07,18082.953604655264,-0.03550456752653864
2022-09-08,18691.661029840547,0.03366194696360765
2022-09-09,18660.33079048129,-0.0016761613271950467
2022-09-12,18652.886644359252,-0.0003989289474886793
2022-09-13,17964.82174380975,-0.03688785085484769
2022-09-14,17759.95203847052,-0.011403937554227077
2022-09-15,17456.49851266494,-0.017086393316167636
2022-09-16,17456.9739892266,2.7237796933631127e-05
2022-09-19,18230.076123653194,0.044286148040531305
2022-09-20,18017.176672238704,-0.011678472978961307
2022-09-21,17594.816081428977,-0.023442107411896035
2022-09-22,18281.33267836443,0.03901811725443714
2022-09-23,18068.007859207104,-0.011668997162870473
2022-09-26,17209.655001013063,-0.04750677910274655
2022-09-27,16453.879224227036,-0.04391580056320353
2022-09-28,16740.28911068621,0.017406830483929894
2022-09-29,17514.619613034847,0.04625550354768601
2022-09-30,17963.119172159884,0.025607153853986674
2022-10-03,17580.43795325878,-0.02130371764688841
2022-10-04,18200.401719112557,0.035264409652482835
2022-10-05,17425.25152269224,-0.042589730072073964
2022-10-06,16732.469412778286,-0.0397573664295043
2022-10-07,17484.832279115275,0.04496424572946924
2022-10-10,17033.786885932965,-0.025796380884994956
2022-10-11,16456.796071583434,-0.033873314149892766
2022-10-12,15633.802450985737,-0.05000934671717732
2022-10-13,14977.93835939293,-0.041951668101796555
2022-10-14,15773.82029636404,0.053136948348568795
2022-10-17,15730.757968634349,-0.002729987214296889
2022-10-18,16361.429819759442,0.040091637820796264
2022-10-19,16726.119414216915,0.022289591953451655
2022-10-20,16683.062951192194,-0.0025742051672860565
2022-10-21,15077.352347622684,-0.0962479496880855
2022-10-24,14358.192511845804,-0.047698018803034245
2022-10-25,15926.225040952926,0.10920821181450689
2022-10-26,15444.455332293046,-0.03025008797885561
2022-10-27,15781.66375575919,0.02183362353744315
2022-10-28,15045.493291104516,-0.046647202478003816
2022-10-31,14437.684951242354,-0.04039803335803696
2022-11-01,14283.777308266908,-0.010660133081945498
2022-11-02,15259.579182291927,0.06831539395816978
2022-11-03,16245.21599472482,0.06459134951615712
2022-11-04,17590.786003287634,0.08282869301336158
2022-11-07,18033.432252995655,0.02516352877155639
2022-11-08,16915.148280015273,-0.0620117100999792
2022-11-09,17716.95921675404,0.04740194549084045
2022-11-10,19554.44861434178,0.10371358736605994
2022-11-11,22043.20001132914,0.1272729007128351
2022-11-14,22180.41292652527,0.00622472758608598
2022-11-15,21679.15556580812,-0.022599099591951426
2022-11-16,21447.467182622724,-0.010687149805355347
2022-11-17,20937.690221041135,-0.023768632316389506
2022-11-18,22154.706268801292,0.058125611512636025
2022-11-21,22396.11801090769,0.010896634745564501
2022-11-22,21829.007289999085,-0.025321831249165688
2022-11-23,21416.233354119482,-0.018909423154057713
2022-11-25,20933.888249975236,-0.022522406072469494
2022-11-28,20445.005983800755,-0.02335362930845198
2022-11-29,20643.51640938245,0.009709482390906661
2022-11-30,19717.683160523335,-0.04484862125709957
2022-12-01,19755.092882556884,0.001897267631749347
2022-12-02,20248.437396035384,0.024973029304970192
2022-12-05,20071.313702611074,-0.008747524066177511
2022-12-06,20705.0562531619,0.031574542650309005
2022-12-07,20129.27125792312,-0.02780890755372147
2022-12-08,19286.13595171126,-0.04188603230631067
2022-12-09,18870.646520875984,-0.021543425384721093
2022-12-12,19164.50880596387,0.015572454540060081
2022-12-13,21683.552470689006,0.1314431635180353
2022-12-14,20308.290383840194,-0.06342420545285832
2022-12-15,20058.52602990227,-0.012298640073448426
2022-12-16,19270.823975461768,-0.039270186317092004
2022-12-19,19667.17372273554,0.02056734822436546
2022-12-20,19845.697289830674,0.00907723547937938
2022-12-21,19850.873951398804,0.000260845537071874
2022-12-22,20242.708802199453,0.019738921911447604
2022-12-23,19838.94814512016,-0.019945979612937138
2022-12-27,19625.833772095222,-0.01074222138522803
2022-12-28,18993.96631855969,-0.032195699855256305
2022-12-29,19847.15731851224,0.04491905406396685
2022-12-30,19775.592385048818,-0.003605802700856812
2023-01-03,19384.192073510723,-0.019792090366608246
2023-01-04,19100.403163174393,-0.014640223810211704
2023-01-05,18658.328892905454,-0.023144761212227066
2023-01-06,18904.398563763687,0.013188194520024529
2023-01-09,18262.778026666612,-0.033940277704837735
2023-01-10,18888.67741907502,0.034271861131668614
2023-01-11,18939.735517087767,0.0027031060396630695
2023-01-12,17760.662339667084,-0.06225394099917097
2023-01-13,19307.500176125344,0.08709347697036712
2023-01-17,19124.64032390897,-0.00947092324476528
2023-01-18,18185.060934426787,-0.049129258044531866
2023-01-19,18113.627359386548,-0.00392814603689371
2023-01-20,17646.226336699747,-0.02580383340196035
2023-01-23,18207.690936383602,0.031817828297722076
2023-01-24,17577.46451880619,-0.03461319833357113
2023-01-25,16143.146242268998,-0.08159983910094715
2023-01-26,16244.885475180501,0.006302317490323517
2023-01-27,17172.342862039503,0.057092269950194736
2023-01-30,16225.693503477461,-0.055126395167351655
2023-01-31,16321.200587200474,0.0058861634297814915
2023-02-01,16678.628139091055,0.021899586980806268
2023-02-02,16522.74163674868,-0.009346482279139583
2023-02-03,15881.177477413527,-0.03882915883089485
2023-02-06,15577.876815005184,-0.019098121838868845
2023-02-07,15473.033709291305,-0.006730256437314377
2023-02-08,15511.965255335903,0.002516090042589408
2023-02-09,15362.53838894962,-0.009633006774230674
2023-02-10,14695.01557758163,-0.04345133561053587
2023-02-13,13799.70641013496,-0.06092604412155452
2023-02-14,13958.107526022812,0.011478585933648307
2023-02-15,14613.188144116813,0.046931907987719845
2023-02-16,13309.937328543692,-0.08918319552997762
2023-02-17,12935.3417687667,-0.028144051360306302
2023-02-21,12626.44644247518,-0.02387995089834972
2023-02-22,12081.012648025515,-0.04319772763735286
2023-02-23,12412.852639678325,0.027467895392613993
2023-02-24,12126.095105526101,-0.023101662645666914
2023-02-27,11948.018972866292,-0.01468536500086136
2023-02-28,12237.911768847793,0.024262833582691976
2023-03-01,12081.774825342653,-0.012758462918697781
2023-03-02,12119.429405400546,0.0031166430927771936
2023-03-03,12171.449922358091,0.004292323938482161
2023-03-06,12406.434201467864,0.019306186248042836
2023-03-07,12114.322000729073,-0.023545218230733
2023-03-08,11629.820225958189,-0.03999413047975169
2023-03-09,11036.201091452373,-0.0510428470064255
2023-03-10,10843.397395999915,-0.017470114385808585
2023-03-13,9898.126598882263,-0.08717478135278509
2023-03-14,9774.3423880784,-0.012505822143944101
2023-03-15,9641.012188862618,-0.013640835763887565
2023-03-16,9766.394774710743,0.013005126784609605
2023-03-17,9707.92866117825,-0.005986458143580822
2023-03-20,9726.79752261279,0.0019436547272947452
2023-03-21,9656.989816320027,-0.007176843779309016
2023-03-22,9903.716398282148,0.025549015444249545
2023-03-23,9885.870565374422,-0.0018019329502227508
2023-03-24,9864.80001237858,-0.0021313806261678697
2023-03-27,10032.136790935903,0.016963017835875432
2023-03-28,9974.990964791457,-0.005696276609393761
2023-03-29,10177.396523258969,0.02029130243645723
2023-03-30,10112.188138099213,-0.006407177416221468
2023-03-31,10471.085810201057,0.03549159362943842
2023-04-03,10168.395496687861,-0.028907251740627606
2023-04-04,10864.704798995808,0.068477795000672
2023-04-05,11081.182643588701,0.019924871277947745
2023-04-06,10497.721181729321,-0.052653356652049864
2023-04-10,10189.075712125006,-0.029401187577880603
2023-04-11,10258.000315753536,0.006764558982176212
2023-04-12,11078.763695054291,0.08001202515467683
2023-04-13,11277.241884218072,0.017915192942727334
2023-04-14,11392.746099235328,0.010242239742937366
2023-04-17,11426.540558818151,0.00296631376565932
2023-04-18,11236.475065750512,-0.016633686467857574
2023-04-19,10780.436403590455,-0.0405855625978374
2023-04-20,10381.808220928935,-0.03697699867964112
2023-04-21,10665.33344430859,0.027309811291648556
2023-04-24,10383.027513583069,-0.026469489416307935
2023-04-25,10969.26769169155,0.056461391183020716
2023-04-26,11002.220246318286,0.003004079720991303
2023-04-27,10798.477443674077,-0.018518335216238604
2023-04-28,10513.930699991746,-0.026350635556406415
2023-05-01,11156.529535262305,0.06111880072322175
2023-05-02,11421.207823559569,0.023724070057870427
2023-05-03,12143.922161594066,0.06327827574800697
2023-05-04,12504.599675040248,0.029700249116125597
2023-05-05,12715.55989500516,0.01687060965142275
2023-05-08,12748.392995377266,0.002582119910032669
2023-05-09,12154.552646026425,-0.04658158479787805
2023-05-10,12140.7438603141,-0.001136099872572296
2023-05-11,12470.587291998121,0.027168304963769097
2023-05-12,12131.178845322942,-0.027216717122293337
2023-05-15,12166.938255746,0.0029477275769323524
2023-05-16,11918.798256017162,-0.020394613214351622
2023-05-17,12253.325833736182,0.028067223769823853
2023-05-18,12284.396967691102,0.002535730656029304
2023-05-19,12449.154312257317,0.0134119196082265
2023-05-22,12913.653574496378,0.03731171215234442
2023-05-23,12331.88971660551,-0.04505029150230677
2023-05-24,11763.277074085297,-0.04610912484520088
2023-05-25,11895.67086362283,0.011254838996286041
2023-05-26,12694.402215649849,0.0671447084560445
2023-05-30,12390.66326051132,-0.023926999474152135
2023-05-31,12557.653635736546,0.013477113509929637
2023-06-01,12474.467145629327,-0.006624365707180098
2023-06-02,12170.126710020204,-0.024397068993504478
2023-06-05,12357.677671378211,0.015410764885758214
2023-06-06,11990.181852793194,-0.029738258947810157
2023-06-07,11794.43267082969,-0.016325789247133224
2023-06-08,11766.958350817316,-0.0023294312477041865
2023-06-09,11401.150132785458,-0.03108774647837936
2023-06-12,11747.476458138775,0.030376437580399165
2023-06-13,11649.574083484606,-0.00833390686102143
2023-06-14,11191.657894818309,-0.03930754767382239
2023-06-15,10914.600136867386,-0.024755738654163112
2023-06-16,10525.202377938884,-0.035676777348277976
2023-06-20,10139.03708694729,-0.03668958345171658
2023-06-21,10285.13464158654,0.014409411208025956
2023-06-22,10356.0270117827,0.006892702202411437
2023-06-23,10819.694506155667,0.04477271967767403
2023-06-26,10475.930637227204,-0.03177204945415826
2023-06-27,10735.66845355205,0.02479377014981796
2023-06-28,11238.599384166984,0.046846727131232446
2023-06-29,10866.031488863473,-0.033150740814588346
2023-06-30,10522.180158244453,-0.031644610175428835
2023-07-03,10494.47192044043,-0.002633317182115889
2023-07-05,10425.900003559858,-0.006534098847509622
2023-07-06,10201.347204470982,-0.021537977441967088
2023-07-07,10318.99143984155,0.011532225402445707
2023-07-10,10303.876228738724,-0.0014647953911915979
2023-07-11,10360.207738113964,0.0054670211602626025
2023-07-12,10111.089708708823,-0.024045659672311936
2023-07-13,9986.444648409632,-0.012327559530189268
2023-07-14,9903.446406761694,-0.00831109013968804
2023-07-17,9645.971484639062,-0.02599851723808376
2023-07-18,9383.60228323897,-0.027199873213175827
2023-07-19,9192.811579011659,-0.020332351954867336
2023-07-20,8782.932206401165,-0.04458694373180676
2023-07-21,8752.09464031776,-0.0035110786874717583
2023-07-24,8663.104275073787,-0.01016789339023219
2023-07-25,9080.783536419094,0.04821357888385209
2023-07-26,8994.06454356976,-0.009549725803014757
2023-07-27,8587.404323846193,-0.0452142874618691
2023-07-28,8594.166965348848,0.00078750705657081
2023-07-31,8917.483659033835,0.037620480843411616
2023-08-01,8675.10781286984,-0.027179847525535622
2023-08-02,8589.654458479625,-0.009850408344601862
2023-08-03,8781.469386450228,0.022330924823319796
2023-08-04,8555.411061562438,-0.025742653642521124
2023-08-07,8450.555532879265,-0.012256048006186895
2023-08-08,8481.747493886642,0.0036911136653696884
2023-08-09,9650.820918755722,0.13783402838998782
2023-08-10,9667.309080944995,0.0017084725048860606
2023-08-11,9643.838915913493,-0.0024277867641330493
2023-08-14,9576.586453402153,-0.0069736194370029776
2023-08-15,9413.791697422985,-0.01699924673277852
2023-08-16,9757.056449353102,0.036464026713495794
2023-08-17,9938.580225843027,0.01860435854114176
2023-08-18,10264.049287611277,0.0327480439230083
2023-08-21,10350.923387473615,0.008463920761486991
2023-08-22,10425.07281887602,0.007163557165550966
2023-08-23,10926.24639932996,0.04807386856296073
2023-08-24,12644.016863374642,0.15721505824269366
2023-08-25,12453.126232206347,-0.01509730912501701
2023-08-28,12259.076650904522,-0.0155823989642032
2023-08-29,13022.778518174011,0.06229685065335968
2023-08-30,12677.892156599886,-0.026483316221098036
2023-08-31,12775.275830079481,0.007681377335971363
2023-09-01,12443.080873873663,-0.02600295763662989
2023-09-05,12642.177741992988,0.016000608702733933
2023-09-06,12600.62271863587,-0.0032870146429824342
2023-09-07,12253.285216696308,-0.02756510608208777
2023-09-08,12294.1769143045,0.0033372027897036697
2023-09-11,12265.418267851843,-0.0023392087695758325
2023-09-12,12044.579988796737,-0.018004952968781546
2023-09-13,11696.787280947869,-0.028875453371754574
2023-09-14,11440.373192005869,-0.021921753622010032
2023-09-15,11416.570166591144,-0.0020806161665563425
2023-09-18,11225.05942022655,-0.01677480570522143
2023-09-19,10929.772194272124,-0.026306072413509362
2023-09-20,11111.867439474623,0.01666047946524711
2023-09-21,10314.531202243816,-0.07175537699435575
2023-09-22,10340.400046853254,0.0025080000343409665
2023-09-25,10310.693805849836,-0.0028728328564480987
2023-09-26,9980.162959422756,-0.032057090691564545
2023-09-27,9828.78459479355,-0.01516792513756332
2023-09-28,10273.547410076137,0.04525104920075105
2023-09-29,9756.040849108313,-0.05037272329714101
2023-10-02,9412.597806753676,-0.03520311647588335
2023-10-03,9556.02256517502,0.015237531802159334
2023-10-04,9379.772637573304,-0.01844385845676256
2023-10-05,9381.633040549072,0.00019834201186460257
2023-10-06,10332.907225812678,0.1013975052266521
2023-10-09,10540.8932312875,0.020128507972591855
2023-10-10,10392.877844214057,-0.014042015588783686
2023-10-11,10260.95322763115,-0.012693752256152355
2023-10-12,10587.532872207239,0.031827417719502045
2023-10-13,10868.906017042407,0.02657589338624724
2023-10-16,10816.891791417711,-0.004785598986976121
2023-10-17,10923.48181221585,0.009854034121216805
2023-10-18,10976.314292412417,0.0048365970763537556
2023-10-19,10975.225706893449,-9.917586996572553e-05
2023-10-20,10830.447315365189,-0.013191381698631151
2023-10-23,10353.910786275661,-0.04399970889599959
2023-10-24,9967.33872532888,-0.037335850088566554
2023-10-25,10549.198472271859,0.05837664024243134
2023-10-26,10219.403972720178,-0.03126251728209795
2023-10-27,10326.165697527047,0.010446961984462152
2023-10-30,10453.84562046711,0.012364698251030377
2023-10-31,10168.630270961829,-0.027283294575048102
2023-11-01,9937.646007894855,-0.022715376300639627
2023-11-02,9621.261992090102,-0.03183691747053637
2023-11-03,9530.407174873122,-0.0094431289046773
2023-11-06,10019.04959674532,0.05127193549090977
2023-11-07,10039.611027402569,0.002052233643391332
