trades,sessions,trade_rate,win_rate,avg_r,median_r,expectancy_usd,total_usd,profit_factor,max_dd_usd,sharpe,t_stat_r,pct_long,long_avg_r,short_avg_r,pct_entry_gapped,avg_hold_min,exit_stop,exit_target,exit_time,leg,label,or_minutes,entry_cutoff,time_exit,target_r,direction,split
330,332,0.9939759036144579,0.5212121212121212,0.010086237357542141,0.3802439024390244,-4.848484848484849,-1600.0,0.9887843260957188,-29777.5,-0.07523055021201,0.18704580257425915,0.5,-0.008381748040233934,0.02855422275531828,0.0,71.86969696969697,0.46060606060606063,0.48787878787878786,0.03939393939393939,ES,OR15m/cut1100/exit1559/1R/both/follow,15,11:00,15:59,1.0,both,IS
184,184,1.0,0.4891304347826087,-0.04930760240214695,-0.340022688598979,-76.95652173913044,-14160.0,0.8598158598158598,-32875.0,-1.0871883767043937,-0.6865610692873784,0.532608695652174,0.034801353653936926,-0.14515269186140528,0.0,79.25,0.483695652173913,0.45108695652173914,0.059782608695652176,ES,OR15m/cut1100/exit1559/1R/both/follow,15,11:00,15:59,1.0,both,OOS
514,516,0.9961240310077519,0.41050583657587547,0.0576111720902684,-1.00882400648824,14.134241245136186,7265.0,1.0257434689014289,-35387.5,0.16404338222227227,0.9963314911599457,0.5116731517509727,0.052883554392467266,0.06256481135131099,0.0,136.78210116731518,0.5447470817120622,0.26264591439688717,0.17509727626459143,ES,OR15m/cut1100/exit1559/2R/both/follow,15,11:00,15:59,2.0,both,full
330,332,0.9939759036144579,0.41515151515151516,0.0960830024910377,-1.0091256072172103,55.11363636363637,18187.5,1.1085934351350142,-30870.0,0.6388986991211575,1.302179030718494,0.5,0.07372612315355542,0.11843988182851996,0.0,133.0151515151515,0.5424242424242425,0.2878787878787879,0.1484848484848485,ES,OR15m/cut1100/exit1559/2R/both/follow,15,11:00,15:59,2.0,both,IS
184,184,1.0,0.40217391304347827,-0.011387219389372183,-1.0084219858156027,-59.36141304347826,-10922.5,0.9047940727827414,-28107.5,-0.6900997272107975,-0.12287958165687453,0.532608695652174,0.017791474335533145,-0.04463735875031082,0.0,143.53804347826087,0.5489130434782609,0.21739130434782608,0.22282608695652173,ES,OR15m/cut1100/exit1559/2R/both/follow,15,11:00,15:59,2.0,both,OOS
491,516,0.9515503875968992,0.5030549898167006,0.01517385149249619,0.009523809523809525,-9.34826883910387,-4590.0,0.9728599092373871,-25077.5,-0.15587692018594446,0.44487737230241153,0.539714867617108,0.01193677074624164,0.01896954351797164,0.0,47.47657841140529,0.164969450101833,0.0,0.835030549898167,ES,OR30m/cut1100/exit1100/TE/both/follow,30,11:00,11:00,none,both,full
316,332,0.9518072289156626,0.5126582278481012,0.05115872632994019,0.042881452070334655,34.960443037974684,11047.5,1.112574514699139,-11590.0,0.5892365338006926,1.1562070012074694,0.5348101265822784,0.023442831582589852,0.08302257811430892,0.0,48.94620253164557,0.1518987341772152,0.0,0.8481012658227848,ES,OR30m/cut1100/exit1100/TE/both/follow,30,11:00,11:00,none,both,IS
175,184,0.9510869565217391,0.4857142857142857,-0.049804551071116976,-0.015602836879432624,-89.35714285714286,-15637.5,0.7797147385103012,-24935.0,-1.4660503297427556,-0.9490227844105692,0.5485714285714286,-0.00831869051774633,-0.10021774870559268,0.0,44.822857142857146,0.18857142857142858,0.0,0.8114285714285714,ES,OR30m/cut1100/exit1100/TE/both/follow,30,11:00,11:00,none,both,OOS
491,516,0.9515503875968992,0.5112016293279023,-0.0004211307543320638,0.026923076923076925,-10.595723014256619,-5202.5,0.9689634601043997,-28265.0,-0.17593953482703156,-0.013952858658740443,0.539714867617108,0.01363421705698898,-0.0169019589401731,0.0,42.926680244399186,0.1629327902240326,0.1690427698574338,0.6680244399185336,ES,OR30m/cut1100/exit1100/1R/both/follow,30,11:00,11:00,1.0,both,full
316,332,0.9518072289156626,0.5221518987341772,0.02434276437853906,0.05522249115620927,24.556962025316455,7760.0,1.0801218347487158,-15635.0,0.4129517721382878,0.6449806432670945,0.5348101265822784,0.031280459561443576,0.016366774678465163,0.0,44.0,0.14873417721518986,0.17721518987341772,0.6740506329113924,ES,OR30m/cut1100/exit1100/1R/both/follow,30,11:00,11:00,1.0,both,IS
175,184,0.9510869565217391,0.49142857142857144,-0.045137649965687913,-0.014414414414414415,-74.07142857142857,-12962.5,0.8168427002013494,-24260.0,-1.2038462309137687,-0.8985500910678611,0.5485714285714286,-0.01743052235189463,-0.07880707086346202,0.0,40.988571428571426,0.18857142857142858,0.15428571428571428,0.6571428571428571,ES,OR30m/cut1100/exit1100/1R/both/follow,30,11:00,11:00,1.0,both,OOS
491,516,0.9515503875968992,0.5030549898167006,0.011125023774899597,0.009523809523809525,-9.806517311608962,-4815.0,0.9715295126313767,-25165.0,-0.16358493954998743,0.3348965273084105,0.539714867617108,0.011237114518308564,0.010993589938601478,0.0,46.621181262729124,0.164969450101833,0.03665987780040733,0.7983706720977597,ES,OR30m/cut1100/exit1100/2R/both/follow,30,11:00,11:00,2.0,both,full
316,332,0.9518072289156626,0.5126582278481012,0.038623632063438315,0.042881452070334655,24.873417721518987,7860.0,1.0800937484078055,-13365.0,0.4307486450826854,0.9205739598336163,0.5348101265822784,0.021296410884132956,0.058544042806993477,0.0,47.96518987341772,0.1518987341772152,0.0379746835443038,0.810126582278481,ES,OR30m/cut1100/exit1100/2R/both/follow,30,11:00,11:00,2.0,both,IS
175,184,0.9510869565217391,0.4857142857142857,-0.038529606048976046,-0.015602836879432624,-72.42857142857143,-12675.0,0.8214474379292129,-23810.0,-1.1368844938062916,-0.7102694981790435,0.5485714285714286,-0.006471438459028113,-0.07748636666460898,0.0,44.19428571428571,0.18857142857142858,0.03428571428571429,0.7771428571428571,ES,OR30m/cut1100/exit1100/2R/both/follow,30,11:00,11:00,2.0,both,OOS
491,516,0.9515503875968992,0.4317718940936864,0.02428909500297979,-0.3742857142857143,-23.65580448065173,-11615.0,0.9615314554457085,-42022.5,-0.23461617253933714,0.4222400963646139,0.539714867617108,-0.002311533848754507,0.05548009786010183,0.0,237.82892057026476,0.4439918533604888,0.0,0.5254582484725051,ES,OR30m/cut1100/exit1559/TE/both/follow,30,11:00,15:59,none,both,full
316,332,0.9518072289156626,0.4240506329113924,0.08155993932841961,-0.40729339332228276,36.06803797468354,11397.5,1.0617315712506092,-25495.0,0.351301056394759,1.0521392700408396,0.5348101265822784,0.027779413575799324,0.14338925124809865,0.0,239.05696202531647,0.4588607594936709,0.0,0.5063291139240507,ES,OR30m/cut1100/exit1559/TE/both/follow,30,11:00,15:59,none,both,IS
175,184,0.9510869565217391,0.44571428571428573,-0.07912568675038581,-0.3105691056910569,-131.5,-23012.5,0.8038233664379183,-28645.0,-1.3512541864578997,-0.9885788367083826,0.5485714285714286,-0.05528413921072947,-0.10809769388718338,0.0,235.61142857142858,0.41714285714285715,0.0,0.56,ES,OR30m/cut1100/exit1559/TE/both/follow,30,11:00,15:59,none,both,OOS
491,516,0.9515503875968992,0.5071283095723014,-0.018650835454266993,0.02278481012658228,-35.41751527494908,-17390.0,0.9376490202757212,-37495.0,-0.4144634125534552,-0.45028959907845145,0.539714867617108,-0.03457160362430471,1.732191325510707e-05,0.0,145.31364562118125,0.4073319755600815,0.40529531568228105,0.17311608961303462,ES,OR30m/cut1100/exit1559/1R/both/follow,30,11:00,15:59,1.0,both,full
316,332,0.9518072289156626,0.5031645569620253,-0.013406045477586713,0.05236985236985237,-34.06645569620253,-10765.0,0.9373736492284422,-31445.0,-0.4048144525978676,-0.256166671493738,0.5348101265822784,-0.04155072022906261,0.018950757467987658,0.0,141.8639240506329,0.4177215189873418,0.4208860759493671,0.14556962025316456,ES,OR30m/cut1100/exit1559/1R/both/follow,30,11:00,15:59,1.0,both,IS
175,184,0.9510869565217391,0.5142857142857142,-0.02812142764072971,0.02,-37.857142857142854,-6625.0,0.938091344469104,-19107.5,-0.4302541182355398,-0.414566907496881,0.5485714285714286,-0.02228545043467878,-0.03521324804301944,0.0,151.54285714285714,0.38857142857142857,0.37714285714285717,0.22285714285714286,ES,OR30m/cut1100/exit1559/1R/both/follow,30,11:00,15:59,1.0,both,OOS
