trades,sessions,trade_rate,win_rate,avg_r,median_r,expectancy_usd,total_usd,profit_factor,max_dd_usd,sharpe,t_stat_r,pct_long,long_avg_r,short_avg_r,pct_entry_gapped,avg_hold_min,exit_stop,exit_target,exit_time,leg,label,or_minutes,entry_cutoff,time_exit,target_r,direction,split
2715,4139,0.6559555448175888,0.481767955801105,-0.03946832971752291,-0.03851851851851852,-0.9735174953959479,-2643.0999999999985,0.9673180066395229,-5915.899999999924,-0.1277879116570202,-2.3927371962458355,1.0,-0.03946832971752291,,0.0014732965009208103,50.81399631675875,0.27771639042357277,0.0,0.7219152854511971,MNQ,OR15m/cut1100/exit1100/TE/long/follow,15,11:00,11:00,none,long,full
1780,2711,0.6565842862412394,0.46123595505617976,-0.06487997517698317,-0.06702664796633942,-1.5753932584269656,-2804.199999999999,0.8900911112626629,-3351.879999999948,-0.4883187811084378,-3.2230034606247866,1.0,-0.06487997517698317,,0.0016853932584269663,50.4938202247191,0.2702247191011236,0.0,0.7292134831460674,MNQ,OR15m/cut1100/exit1100/TE/long/follow,15,11:00,11:00,none,long,IS
935,1428,0.6547619047619048,0.520855614973262,0.00890892046198432,0.03760869565217391,0.17229946524064307,161.10000000000127,1.0029100738410917,-4161.559999999983,0.014114072628931563,0.31062867551490664,1.0,0.00890892046198432,,0.0010695187165775401,51.423529411764704,0.29197860962566846,0.0,0.7080213903743315,MNQ,OR15m/cut1100/exit1100/TE/long/follow,15,11:00,11:00,none,long,OOS
2609,4139,0.6303454940806958,0.4342660022997317,-0.018087423690910834,-0.16933333333333334,-0.2421847451130693,-631.8599999999979,0.9928436845793893,-4188.259999999954,-0.02746016056905641,-0.8960550533413718,0.0,,-0.018087423690910834,0.0030663089306247606,50.543119969336914,0.29014948256036793,0.0,0.709850517439632,MNQ,OR15m/cut1100/exit1100/TE/short/follow,15,11:00,11:00,none,short,full
1690,2711,0.6233862043526374,0.41775147928994083,-0.05228869921402125,-0.21444715730728986,-1.5968047337278095,-2698.599999999998,0.9048578014416938,-4188.259999999954,-0.37003710210408164,-2.072888644219858,0.0,,-0.05228869921402125,0.0029585798816568047,50.305325443786984,0.3005917159763314,0.0,0.6994082840236686,MNQ,OR15m/cut1100/exit1100/TE/short/follow,15,11:00,11:00,none,short,IS
919,1428,0.6435574229691877,0.4646354733405876,0.04480719615028245,-0.09060240963855422,2.2489009793253545,2066.7400000000007,1.0344857966386887,-4123.599999999998,0.16616611416759522,1.334848899549548,0.0,,0.04480719615028245,0.003264417845484222,50.98041349292709,0.27094668117519044,0.0,0.7290533188248096,MNQ,OR15m/cut1100/exit1100/TE/short/follow,15,11:00,11:00,none,short,OOS
2715,4139,0.6559555448175888,0.4029465930018416,0.01071102070793306,-1.005911708253359,3.9482136279926365,10719.400000000009,1.0837238321043257,-4785.92000000002,0.3083274958643519,0.40177274439692545,1.0,0.01071102070793306,,0.0014732965009208103,217.39926335174954,0.5244935543278084,0.0,0.4552486187845304,MNQ,OR15m/cut1100/exit1559/TE/long/follow,15,11:00,15:59,none,long,full
1780,2711,0.6565842862412394,0.3921348314606742,-0.03645821449294071,-1.0140967741935483,-1.4970224719101113,-2664.699999999998,0.9388455493825573,-3500.5799999999513,-0.2632843907237898,-1.1134176521409993,1.0,-0.03645821449294071,,0.0016853932584269663,215.85730337078652,0.5337078651685393,0.0,0.447752808988764,MNQ,OR15m/cut1100/exit1559/TE/long/follow,15,11:00,15:59,none,long,IS
935,1428,0.6547619047619048,0.4235294117647059,0.10050913691922216,-1.0035321100917431,14.314545454545462,13384.100000000006,1.1584675553602222,-4785.92000000002,0.7028115896896869,2.1954900681614005,1.0,0.10050913691922216,,0.0010695187165775401,220.33475935828878,0.506951871657754,0.0,0.46951871657754013,MNQ,OR15m/cut1100/exit1559/TE/long/follow,15,11:00,15:59,none,long,OOS
2609,4139,0.6303454940806958,0.3380605596013798,-0.024253725216215934,-1.007897435897436,1.0956841701801499,2858.6400000000112,1.0208223526933489,-7588.479999999946,0.07575462064795989,-0.763099296237987,0.0,,-0.024253725216215934,0.0030663089306247606,208.146032962821,0.5661172863165964,0.0,0.4185511690302798,MNQ,OR15m/cut1100/exit1559/TE/short/follow,15,11:00,15:59,none,short,full
1690,2711,0.6233862043526374,0.31420118343195264,-0.08729851789612013,-1.0228999447208404,-4.268698224852069,-7214.099999999997,0.844754099842346,-7513.859999999949,-0.6433424484802532,-2.2154584895955782,0.0,,-0.08729851789612013,0.0029585798816568047,203.27218934911244,0.585207100591716,0.0,0.40236686390532544,MNQ,OR15m/cut1100/exit1559/TE/short/follow,15,11:00,15:59,none,short,IS
919,1428,0.6435574229691877,0.381936887921654,0.09168283585999519,-1.0044963503649635,10.960544069640923,10072.740000000009,1.1109110044218,-5571.240000000027,0.488740965252895,1.7109858589298605,0.0,,0.09168283585999519,0.003264417845484222,217.1088139281828,0.5310119695321001,0.0,0.44831338411316646,MNQ,OR15m/cut1100/exit1559/TE/short/follow,15,11:00,15:59,none,short,OOS
